_id,title,url
5f1a1e12da34f928a86b7502,La Ferrari pierde a dos de sus pilotos tras un contacto en la primera vuelta del GP de Austria,www.eluniverso.com/deportes/2020/07/12/nota/7904037/ferrari-pierde-dos-sus-pilotos-tras-contacto-primera-vuelta-gp
5f1a1e12da34f928a86b7503,Resultados UFC 251: Usman vs. Masvidal y Volkanovski vs. Holloway,www.eluniverso.com/deportes/2020/07/11/nota/7903014/vivo-cartelera-ufc251-usman-vs-masvidal-volkanovski-vs-holloway
5f1a1e12da34f928a86b7504,"Netflix trae de vuelta a los 'Transformers', ahora como serie animada",www.eluniverso.com/entretenimiento/2020/07/09/nota/7900290/netflix-trae-vuelta-transformers-ahora-como-serie-animada
5f1a1e12da34f928a86b7505,"Agenda de eventos para este jueves, 9 de julio",www.eluniverso.com/entretenimiento/2020/07/07/nota/7898730/agenda-actividades-eventos-guayaquil-entrevista-concierto
5f1a1e12da34f928a86b7506,Henry Cavill causa sensación con video ‘no apto para todos’,www.eluniverso.com/entretenimiento/2020/07/16/nota/7908957/henry-cavill-causa-sensacion-sensual-video-no-apto-todos
5f1a1e12da34f928a86b7507,"Walter Mercado en Netflix: 5 revelaciones sobre el icónico astrólogo en el nuevo documental ""Mucho, mucho amor""",www.eluniverso.com/entretenimiento/2020/07/16/nota/7908561/walter-mercado-netflix-5-revelaciones-sobre-iconico
5f1a1e12da34f928a86b7508,Abel Pintos sueña con el día en el pueda reencontrarse con su público en vivo,www.eluniverso.com/entretenimiento/2020/07/16/nota/7908744/abel-pintos-cantante-argentino-conciertos-cuarentena
5f1a1e12da34f928a86b7509,"NFMI, la tecnología que permite que tus audífonos tengan más calidad de audio y que amenaza al Bluetooth",www.eluniverso.com/larevista/2020/07/08/nota/7899093/nfmi-tecnologia-que-permite-que-tus-audifonos-se-escuchen-perfecto
5f1a1e12da34f928a86b750a,"Ecuador: Campus Party Edición Digital, 100% virtual debido al COVID-19",www.eluniverso.com/noticias/2020/07/08/nota/7899042/campus-party-edicion-digital-mayor-evento-conocimiento-tecnologico
5f1a1e12da34f928a86b750b,"Louvre de París reabre sus puertas, pero solo espera visitas de público local",www.eluniverso.com/entretenimiento/2020/07/06/nota/7896786/louvre-paris-reabre-sus-puertas-solo-espera-visitas-publico
5f1a1e12da34f928a86b750c,Para Fernando Savater la solidaridad es una necesidad y el amor salva,www.eluniverso.com/entretenimiento/2020/07/06/nota/7896189/fernando-savater-solidaridad-es-necesidad-amor-salva
5f1a1e12da34f928a86b750d,Los Gran Cacao: el auge económico de una generación,www.eluniverso.com/larevista/2020/07/05/nota/7894896/gran-cacao-auge-economico-generacion
5f1a1e12da34f928a86b750e,"Opción ‘delivery’, parte de la propuesta de reactivación en restaurantes del Hilton Colón",www.eluniverso.com/entretenimiento/2020/07/11/nota/7901886/opcion-delivery-parte-propuesta-reactivacion-restaurantes
5f1a1e12da34f928a86b750f,Daniel Páez debutará en el escenario virtual con un show en vivo y  nueva canción,www.eluniverso.com/entretenimiento/2020/07/10/nota/7901568/daniel-paez-debutara-escenario-virtual-show-vivo-nueva
5f1a1e12da34f928a86b7510,Saúl ‘Canelo’ Álvarez aceptaría rebajar su salario mientras espera pelear en septiembre,www.eluniverso.com/deportes/2020/07/11/nota/7903053/saul-canelo-alvarez-aceptaria-rebajar-su-salario-mientras-espera
